TIMESTAMP,data,Temp,RH,CO2,VPD
2020-05-14 1:06,156,18.92666667,50.91666667,434.4333333,1.068285118
2020-05-14 1:07,157,18.98,50.79,433.9666667,1.074619851
2020-05-14 1:08,158,19.00333333,50.75,434.2,1.077036968
2020-05-14 1:09,159,19.06,50.65666667,435.8666667,1.082886308
2020-05-14 1:10,160,19.12,50.54333333,434.4666667,1.089426907
2020-05-14 1:11,161,19.18333333,50.38333333,432.3666667,1.097255957
2020-05-14 1:12,162,19.22,50.21333333,432.5333333,1.103514467
2020-05-14 1:13,163,19.28666667,50.07,434.5666667,1.111267851
2020-05-14 1:14,164,19.34333333,49.89666667,433,1.119056236
2020-05-14 1:15,165,19.42,49.76,432.8333333,1.127464284
2020-05-14 1:16,166,19.46333333,49.08666667,432.9333333,1.14564775
2020-05-14 1:17,167,19.47666667,48.90333333,433.4666667,1.150720409
2020-05-14 1:18,168,19.46666667,49.47666667,434.2333333,1.137216147
2020-05-14 1:19,169,19.43333333,49.52333333,435.9,1.133873793
2020-05-14 1:20,170,19.37666667,49.57333333,436.6666667,1.128916268
2020-05-14 1:21,171,19.32666667,49.85666667,435.6,1.119202932
2020-05-14 1:22,172,19.28,50.02666667,433.6333333,1.112396078
2020-05-14 1:23,173,19.22333333,50.17333333,434.1666667,1.105236039
2020-05-14 1:24,174,19.19333333,50.20333333,435.5,1.102544714
2020-05-14 1:25,175,19.19666667,50.13333333,435.9,1.104220353
2020-05-14 1:26,176,19.23,50.00333333,437.3,1.109308825
2020-05-14 1:27,177,19.29,49.81,433.5333333,1.117706048
2020-05-14 1:28,178,19.32333333,49.67666667,434.3333333,1.122905842
2020-05-14 1:29,179,19.39333333,49.46333333,433.7666667,1.132520695
2020-05-14 1:30,180,19.44666667,48.90333333,435.3,1.148846722
2020-05-14 1:31,181,19.47333333,48.65333333,436.0333333,1.156463089
2020-05-14 1:32,182,19.44333333,49.31666667,436.6666667,1.139526019
2020-05-14 1:33,183,19.39,49.37333333,434.7,1.134568901
2020-05-14 1:34,184,19.34333333,49.38666667,434.1,1.131202687
2020-05-14 1:35,185,19.30333333,49.70333333,433.9666667,1.121506388
2020-05-14 1:36,186,19.24333333,49.84,434.7333333,1.114344878
2020-05-14 1:37,187,19.20333333,49.70666667,436.3,1.114596952
2020-05-14 1:38,188,19.14666667,49.81666667,434.5333333,1.108395436
2020-05-14 1:39,189,19.10666667,50.2,434.1333333,1.097404841
2020-05-14 1:40,190,19.03333333,50.44333333,434.3666667,1.086978272
2020-05-14 1:41,191,18.99666667,50.49666667,433.6666667,1.083294272
2020-05-14 1:42,192,18.98333333,50.48666667,434.6,1.082493391
2020-05-14 1:43,193,19.02,50.30666667,435.0333333,1.088843435
2020-05-14 1:44,194,19.06333333,50.20666667,434,1.093747355
2020-05-14 1:45,195,19.09666667,50.05,433.9,1.09931328
2020-05-14 1:46,196,19.15666667,49.97666667,434.9,1.104921189
2020-05-14 1:47,197,19.22666667,49.88666667,434.6666667,1.111743035
2020-05-14 1:48,198,19.26333333,49.72,436.2666667,1.117872565
2020-05-14 1:49,199,19.30666667,49.58333333,436.3666667,1.12387391
2020-05-14 1:50,200,19.38333333,49.43666667,433.7,1.132442303
2020-05-14 1:51,201,19.45,49.35333333,434.3666667,1.138974961
2020-05-14 1:52,202,19.49333333,49.13333333,434.4,1.146937115
2020-05-14 1:53,203,19.52,48.61,435.0666667,1.160659029
2020-05-14 1:54,204,19.53666667,48.72333333,437.3,1.159346239
2020-05-14 1:55,205,19.52,49.07333333,436.9666667,1.150307745
2020-05-14 1:56,206,19.51,49.05666667,434.6666667,1.150049363
2020-05-14 1:57,207,19.43666667,49.30666667,435.0666667,1.139304318
2020-05-14 1:58,208,19.38666667,49.15666667,435.9333333,1.139334971
2020-05-14 1:59,209,19.30666667,49.32666667,435.4333333,1.130161266
2020-05-14 2:00,210,19.25,49.79333333,437.0666667,1.115987984
2020-05-14 2:01,211,19.16333333,50.01333333,435.8666667,1.105319699
2020-05-14 2:02,212,19.10666667,50.37333333,435.6,1.093499242
2020-05-14 2:03,213,19.08,50.38666667,435.6333333,1.091326171
2020-05-14 2:04,214,19.09333333,50.28,436.4,1.094441297
2020-05-14 2:05,215,19.11333333,50.12333333,436.7,1.099041357
2020-05-14 2:06,216,19.15,50.03,437.4333333,1.103467464
2020-05-14 2:07,217,19.20666667,49.88,435.3666667,1.110542084
2020-05-14 2:08,218,19.27666667,49.7,433.9666667,1.119369077
2020-05-14 2:09,219,19.31666667,49.52666667,434.3,1.125893847
2020-05-14 2:10,220,19.37666667,49.23666667,434.8666667,1.136508261
2020-05-14 2:11,221,19.42333333,48.68666667,437.0666667,1.152129672
2020-05-14 2:12,222,19.42,48.97,434.9333333,1.145723399
2020-05-14 2:13,223,19.38333333,49.34666667,434.3,1.134736972
2020-05-14 2:14,224,19.33333333,49.28,433.7,1.132836329
2020-05-14 2:15,225,19.26666667,49.49333333,434.3666667,1.123637989
2020-05-14 2:16,226,19.23666667,49.71666667,436.9333333,1.116850828
